species,Longitude,Latitude
Miconia_nervosissima,-78.73333,-0.25
Miconia_nervosissima,-78.5,-0.21666
Miconia_nervosissima,-78.66666,-0.18333
Miconia_nervosissima,-78.55,-0.06666
Miconia_nervosissima,-77.58333,0.61666
Miconia_nervosissima,-77.483333,0.616667
Miconia_nervosissima,-75.866667,5.583333
Miconia_nervosissima,-76.25,5.866667
Miconia_nigricans,-73.8,-12.75
Miconia_nigricans,-73.58,-12.58
Miconia_nigricans,-75.35072,-10.53142
Miconia_nigricans,-75.461667,-10.380278
Miconia_nigricans,-75.6,-10.32166
Miconia_nigricans,-77.716944,-6.817778
Miconia_nigricans,-77.580833,-6.243333
Miconia_nitidissima,-72.07,8.07
Miconia_nitidissima,-71.0667,8.6333
Miconia_nodosa,-77.63,0.58
Miconia_nodosa,-77.67,0.63
Miconia_notabilis,-78.85,-0.33333
Miconia_notabilis,-78.666667,-0.033333
Miconia_notabilis,-76.61666,3.41666
Miconia_notabilis,-76,4
Miconia_notabilis,-75.79722,6.06555
Miconia_notabilis,-75.37722,6.13611
Miconia_novemnervia,-64.6928,-17.8439
Miconia_novemnervia,-65.88,-17.17
Miconia_novemnervia,-67.83,-16.3
Miconia_nutans,-73.5,-12.5
Miconia_nutans,-74.38,-10.75
Miconia_nutans,-75.83,-9.17
Miconia_nutans,-77.75,-5.83
Miconia_nutans,-78.638056,-3.622222
Miconia_nutans,-78.18166,-2.09555
Miconia_nutans,-77.5969,-0.6489
Miconia_nutans,-77.933333,1.133333
Miconia_nutans,-76.252333,6.519194
Miconia_obliqua,-68.05,-16.083333
Miconia_obliqua,-67.62,-15.97
Miconia_obliqua,-68.52,-15.33
Miconia_obscura,-79.15,-4.47
Miconia_obscura,-79.17,-4.08
Miconia_obscura,-79.13,-3.98
Miconia_obscura,-79.15,-3.91666
Miconia_obscura,-79.27,-3.9
Miconia_obscura,-79.3369,-3.8269
Miconia_obscura,-79.25,-3.666667
Miconia_obscura,-78.4019,-3.6314
Miconia_obscura,-78.87055,-3.29222
Miconia_obscura,-78.65,-2.78333
Miconia_obscura,-78.57,-2.78
Miconia_obscura,-79.035,-2.73625
Miconia_obscura,-78.68305,-0.02916
Miconia_ochracea,-78,0.33
Miconia_ochracea,-77.7,0.583333
Miconia_ochracea,-77.52,0.62
Miconia_ochracea,-77.58333,0.66666
Miconia_ochracea,-77.71666,0.8
Miconia_octona,-79.23333,-4.98333
Miconia_octona,-75.671444,4.577889
Miconia_octona,-75.769694,4.689333
Miconia_octona,-75.073333,5.774445
Miconia_odoratissima,-75.4492,-10.4436
Miconia_oellgaardii,-79.013889,-3.994167
Miconia_oellgaardii,-79.12,-3.97
Miconia_oligantha,-78.13,-1.47
Miconia_ombrophila,-78.02,-2.33
Miconia_onaensis,-79.045511,-3.478715
Miconia_onaensis,-79.17,-3.45
Miconia_onaensis,-77.912222,0.801917
Miconia_opacifolia,-72.78333,-12.91666
Miconia_oraria,-78.23,-1.1
Miconia_oraria,-78.07,1.28
Miconia_oraria,-76.7819,3.68
Miconia_orcheotoma,-78.066667,-2.533333
Miconia_orcheotoma,-77.71666,0.58333
Miconia_orcheotoma,-77.52,0.62
Miconia_orescia,-78.03,0.85
Miconia_orescia,-78.27,0.88
Miconia_ostrina,-78.18333,0.98333
Miconia_ostrina,-75.05,5.566667
Miconia_ostrina,-76.2475,6.5389
Miconia_ostrina,-75.916667,7.25
Miconia_ottikeri,-75.6517,-10.3528
Miconia_paeminosa,-74.73,-9.42
Miconia_paleacea,-78.63333,-4.5
Miconia_paleacea,-78,-0.5
Miconia_paleacea,-77.583333,-0.05
Miconia_paludigena,-77.76666,-6.86666
Miconia_papillosa,-79.16666,-4.08333
Miconia_papillosa,-78.98583,-2.32027
Miconia_papillosa,-78.419444,-2.216111
Miconia_papillosa,-78.22,-1.45
Miconia_papillosa,-78.42,-1.3
Miconia_papillosa,-78.116667,-0.366667
Miconia_papillosa,-78.58333,-0.3
Miconia_papillosa,-78.15,-0.23
Miconia_papillosa,-78.56666,-0.21666
Miconia_papillosa,-78.37,-0.2
Miconia_papillosa,-78.5,-0.166667
Miconia_papillosa,-78.190833,0.151667
Miconia_papillosa,-78.37,0.3
Miconia_papillosa,-78,0.42
Miconia_papillosa,-77.88,0.42
Miconia_papillosa,-77.9817,0.7153
Miconia_paradisica,-78.0441,-6.22044
Miconia_parvifolia,-74.05,4.6
Miconia_pausana,-77.9054,-5.85322
Miconia_pausana,-79.10965,-3.99135
Miconia_pausana,-78.52,-2.78
Miconia_pavoniana,-75.55,-10.62
Miconia_penicillata,-76.68,3.48
Miconia_penningtonii,-79.13638,-4.48888
Miconia_penningtonii,-79.07583,-3.96916
Miconia_penningtonii,-78.439367,-1.301
Miconia_penningtonii,-78.11666,-0.98333
Miconia_penningtonii,-77.9,0.06666
Miconia_penningtonii,-77.7,0.58
Miconia_pentlandii,-67.716667,-16.266667
Miconia_pentlandii,-67.73,-16.17
Miconia_pergamentacea,-77.92,1.17
Miconia_pergamentacea,-76.2,2.27
Miconia_perijensis,-72.9736,10.0036
Miconia_pernettifolia,-79.03333,-3.18333
Miconia_pernettifolia,-78.64916,-3.02194
Miconia_pernettifolia,-79.283333,-2.9
Miconia_pernettifolia,-78.65,-2.76666
Miconia_pichinchensis,-78.86666,-0.73333
Miconia_pichinchensis,-78.72,-0.45
Miconia_pichinchensis,-78.5,-0.21666
Miconia_pichinchensis,-78.65,-0.2
Miconia_pichinchensis,-78.48,0.37
Miconia_pilaloensis,-79.03,-0.95
Miconia_pisinna,-72.42325,7.638324
Miconia_platyphylla,-78.1,-2.77
Miconia_platyphylla,-78.08333,-2.66666
Miconia_platyphylla,-78.0467,-1.4025
Miconia_platyphylla,-77.734889,-0.693167
Miconia_platyphylla,-77.67,-0.67
Miconia_platyphylla,-76.08,4
Miconia_platyphylla,-75.0613,5.522333
Miconia_platyphylla,-75.58,7.02
Miconia_platyphylla,-75.53,7.08
Miconia_platyphylla,-73.0206,7.084333
Miconia_plena,-76.233333,6.508611
Miconia_plena,-75.5,6.83
Miconia_plethorica,-74.0935,4.356583
Miconia_plumifera,-67.33,-16.83
Miconia_plumifera,-67.233333,-16.716667
Miconia_plumifera,-67.3,-16.63
Miconia_plumifera,-67.52,-16.52
Miconia_plumifera,-67.5653,-16.415
Miconia_plumifera,-68.378056,-15.518611
Miconia_plumifera,-68.4172,-14.72
Miconia_poecilantha,-75.87,3.33
Miconia_poeppigii,-78.63333,-4.5
Miconia_polychaeta,-73.63,-12.63
Miconia_polychaeta,-75.35833,-10.54527
Miconia_polychaeta,-75.44916,-10.44361
Miconia_polychaeta,-75.60166,-10.32222
Miconia_polygama,-64.715278,-17.834444
Miconia_polygama,-64.5417,-17.825
Miconia_polygama,-65.25,-17.57
Miconia_polygama,-67.32,-16.8
Miconia_polygama,-68.1215,-16.4823
Miconia_polygama,-67.63,-16.33
Miconia_polygama,-67.9,-16.31666
Miconia_polygama,-67.53,-16.19
Miconia_polygama,-68.116667,-16.15
Miconia_polygama,-68.07,-16.09
Miconia_polygama,-68.01,-15.75
Miconia_polytopica,-73.88,-12.75
Miconia_polytopica,-73.63,-12.63
Miconia_polytopica,-73.58,-12.58
Miconia_polytopica,-73.5,-12.5
Miconia_polytopica,-75.29527,-10.62361
Miconia_polytopica,-75.45611,-10.56222
Miconia_polytopica,-75.34972,-10.53166
Miconia_polytopica,-75.45633,-10.43203
Miconia_polytopica,-75.600833,-10.322222
Miconia_polytopica,-74.72,-9.42
Miconia_polytopica,-77.9054,-5.85322
Miconia_polytopica,-78.42777,-3.90833
Miconia_poortmannii,-79.13638,-4.48888
Miconia_poortmannii,-79.983333,-4.083333
Miconia_poortmannii,-79.4203,-3.8303
Miconia_popayanensis,-76.31205,4.739483
Miconia_pozuzoana,-75.56497,-10.2581
Miconia_pozuzoana,-75.573889,-10.183056
Miconia_prasina,-64.68111,-17.68166
Miconia_prasina,-65.63027,-17.13694
Miconia_prasina,-67.75,-16.216667
Miconia_prasina,-67.833333,-16.2
Miconia_prasina,-67.75,-16.12
Miconia_prasina,-67.5,-16.12
Miconia_prasina,-68.9456,-14.7458
Miconia_prasina,-79.13111,-4.38194
Miconia_prasina,-75.83,5.5
Miconia_prasina,-75.35,7
Miconia_prasina,-72.63305,7.518717
Miconia_prasina,-71.7,7.95
Miconia_prasina,-69.975,9.53
Miconia_prasina,-70.02,9.6
Miconia_prasina,-68.225,10.28
Miconia_prasinifolia,-76.602183,3.541583
Miconia_prasinifolia,-75.9,7.17
Miconia_prietoi,-79.045511,-3.478715
Miconia_prietoi,-79.0256,-3.2364
Miconia_prietoi,-79.13,-3.17
Miconia_procumbens,-75.57388,-10.17916
Miconia_prominens,-79.47,-2.78
Miconia_protuberans,-77.9,-0.68333
Miconia_pseudoalternifolia,-77.71666,7.78333
Miconia_pseudoalternifolia,-77.31666,8.16666
Miconia_pseudocentrophora,-78.53333,-1.66666
Miconia_pseudocentrophora,-78.48333,-1.51666
Miconia_pseudocentrophora,-78.51666,-1.31666
Miconia_pseudocentrophora,-78.016667,-0.383333
Miconia_pseudoradula,-76.633333,2.4
Miconia_pseudoradula,-76.1927,4.833783
Miconia_psychrophila,-75.83,5.5
Miconia_psychrophila,-75.6,6.08333
Miconia_psychrophila,-75.53,6.25
Miconia_psychrophila,-75.68,6.3
Miconia_pterocaulon,-75.75,7.02
Miconia_pulgari,-72.7682,-12.848
Miconia_pulverulenta,-70.8612,-13.4959
Miconia_pulvinata,-75.02,6.53
Miconia_punctata,-67.87,-16.18
Miconia_punctata,-73.7,-13.65
Miconia_punctata,-73.67,-12.5
Miconia_punctata,-74.38,-10.75
Miconia_punctata,-75.33,-10.67
Miconia_punctata,-74.5811,-9.47
Miconia_punctata,-78.7,-4.27
Miconia_punctata,-79.07,-3.97
Miconia_punctata,-78.211389,-2.231667
Miconia_punctata,-78,-0.5
Miconia_punctata,-72.3396,6.247167
Miconia_punctata,-76.2475,6.538889
Miconia_punctata,-73.4416,6.681133
Miconia_punctibullata,-76.89172,2.69033
Miconia_punicea,-73.58,-12.58
Miconia_purpureoviolacea,-77.71666,7.78333
Miconia_pustulata,-79.33333,-2.83333
Miconia_pustulata,-78.93,-1.97
Miconia_pustulata,-78.891667,-1.841667
Miconia_pustulata,-78.821111,-1.134167
Miconia_pustulata,-78.983333,-0.966667
Miconia_pustulata,-78.78333,-0.66666
Miconia_pustulata,-78.516667,-0.566667
Miconia_pustulata,-78.45,-0.45
Miconia_pustulata,-78.58333,-0.36666
Miconia_pustulata,-78.58333,-0.3
Miconia_pustulata,-78.666667,-0.25
Miconia_pustulata,-78.5,-0.2
Miconia_pustulata,-78.383333,0.25
Miconia_pustulata,-78.58,0.33
Miconia_pustulata,-77.7,0.58
Miconia_quadrialata,-67.8,-16.3
Miconia_quadrialata,-70.8612,-13.4959
Miconia_quadricaulis,-78.083333,0.833333
Miconia_quadripora,-79.16666,-4.41666
Miconia_quadripora,-79.05,-3.98
Miconia_quadripora,-77.83333,-0.65
Miconia_quadripora,-77.9,-0.62
Miconia_quadripora,-77.55,0.05
Miconia_quadrisulca,-79.95,-4.083333
Miconia_quadrisulca,-78.607778,-3.811111
Miconia_quadrisulca,-78.07,-1.45
Miconia_quinquenervia,-75.708056,6.454722
Miconia_quintuplinervia,-75.533333,6.25
Miconia_radula,-75.349444,-10.533889
Miconia_radula,-76.06666,-9.66666
Miconia_radula,-77.654444,-5.992222
Miconia_radula,-79.13,-4.45
Miconia_radula,-79.166667,-4.333333
Miconia_radula,-78.43,-3.87833
Miconia_radulifolia,-75.45,-10.38
Miconia_radulifolia,-79.3933,-5.1367
Miconia_radulifolia,-79.17,-4.33
Miconia_radulifolia,-78.43,-3.885
Miconia_reburrosa,-79.1,-4.08
Miconia_reburrosa,-79.07,-3.97
Miconia_reburrosa,-78.5,-2.8
Miconia_reburrosa,-78.37,-1.38
Miconia_reclinata,-72.86666,7.38333
Miconia_recondita,-67.3,-16.8
Miconia_recondita,-67.42,-16.78
Miconia_recondita,-67.33,-16.73
Miconia_recondita,-67.88,-16.28
Miconia_recondita,-72.6828,-13.021
Miconia_reducens,-67.85,-16.2
Miconia_reducens,-68.02,-16.05
Miconia_reducens,-78.43527,-3.57861
Miconia_reducens,-74.63,3.27
Miconia_reducens,-76.7,3.58
Miconia_reducens,-75.02,6.02
Miconia_reducens,-75.16361,6.23666
Miconia_reducens,-76.233333,6.508611
Miconia_reducens,-76.33,6.75
Miconia_reflexipila,-73.63,-12.63
Miconia_reflexipila,-73.58,-12.58
Miconia_reflexipila,-73.5,-12.5
Miconia_reflexipila,-75.3522,-10.5292
Miconia_reflexipila,-75.4544,-10.4361
Miconia_reflexipila,-74.75,-9.43
Miconia_reflexipila,-77.75,-5.83
Miconia_renatoi,-78.8028,-0.2314
Miconia_renatoi,-78.27,0.97
Miconia_renatoi,-76.34681,1.50444
Miconia_renneri,-78.77,0.2
Miconia_resima,-76.133333,6.233333
Miconia_resima,-75.683333,6.3
Miconia_resima,-75.483333,6.3
Miconia_resima,-75.68,6.83
Miconia_resima,-75.53,6.83
Miconia_resima,-75.4,6.97
Miconia_resimoides,-65.61222,-17.13888
Miconia_rhodantha,-75.333333,5.916667
Miconia_richardsprucei,-78.1,-2.77
Miconia_richardsprucei,-77.8,-0.73
Miconia_richardsprucei,-77.68,-0.68
Miconia_rigens,-72.692167,5.92305
Miconia_rimbachii,-79.16666,-4.08333
Miconia_rimbachii,-79.12,-1.42
Miconia_rivalis,-78.62,-4.12
Miconia_rivalis,-78.9775,-4.050313
Miconia_rivalis,-78.666667,-3.416667
Miconia_rivalis,-78.2478,-2.2206
Miconia_rivetii,-77.93,-0.62
Miconia_rivetii,-77.72,-0.47
Miconia_rivetii,-77.78,-0.43
Miconia_rivetii,-78.88333,-0.30833
Miconia_rivetii,-78.83,-0.25
Miconia_rivetii,-78.666667,-0.05
Miconia_rivetii,-78.7,0.066667
Miconia_rivetii,-78.5,0.08
Miconia_rivetii,-78.628833,0.123972
Miconia_rivetii,-78.08,0.9
Miconia_robinsoniana,-78,-1
Miconia_rosea,-65.6775,-17.0931
Miconia_rotundifolia,-73.82,-12.78
Miconia_rotundifolia,-74.5,-12.5
Miconia_rotundifolia,-77.822222,-7.108889
Miconia_rotundifolia,-77.7375,-6.984722
Miconia_rotundifolia,-77.8883,-6.72892
Miconia_rotundifolia,-78.27,-6.57
Miconia_rotundifolia,-78.33222,-6.09305
Miconia_rotundifolia,-79.1,-4.38
Miconia_rotundifolia,-79.15,-4.11666
Miconia_rotundifolia,-79.15,-2.76666
Miconia_rubescens,-78.27,0.97
Miconia_rubiginosa,-68.03333,-14.93333
Miconia_rubiginosa,-72.3,-12.3
Miconia_rubiginosa,-75.31666,6.43333
Miconia_rubiginosa,-71.7,7.95
Miconia_rubra,-68.51666,-14.71666
Miconia_rubra,-74.91666,6.76666
Miconia_rubra,-71.7,7.98
Miconia_rubricans,-76.31206,4.73947
Miconia_rubricans,-76.181917,4.833233
Miconia_rufescens,-68.01,-15.75
Miconia_rufescens,-68.45,-14.75
Miconia_rufescens,-72.6,-13.133333
Miconia_rufescens,-78.9118,-5.05331
Miconia_rufescens,-71.7,7.95
Miconia_rufibarbis,-78.23,-1.1
Miconia_rufibarbis,-78,-1
Miconia_rufibarbis,-78.598667,0.037467
Miconia_rufiramea,-73.55,-12.62
Miconia_rufiramea,-74.5,-12.5
Miconia_rugifolia,-70.8697,-13.4933
Miconia_rugifolia,-73.63,-12.63
Miconia_rugifolia,-73.58,-12.58
Miconia_rugifolia,-75.35222,-10.52916
Miconia_rugifolia,-74.72,-9.42
Miconia_ruizii,-67.616667,-15.966667
Miconia_ruizii,-68.9336,-14.5989
Miconia_ruizii,-75.79222,-9.16638
Miconia_ruizii,-78.0338,-6.25547
Miconia_ruizii,-77.9054,-5.85322
Miconia_ruizii,-78.83,-4.92
Miconia_ruizii,-78.425,-3.89305
Miconia_ruizii,-78.24777,-2.22055
Miconia_rupticalyx,-67.62,-15.97
Miconia_rupticalyx,-78.62,-4.12
Miconia_rusbyana,-66.75,-16.3333
Miconia_russea,-77.65,-5.68
Miconia_salebrosa,-71.73,8.25
Miconia_salebrosa,-71.295816,8.306487
Miconia_salebrosa,-71.558056,8.386944
Miconia_salicifolia,-72.5167,-13.1528
Miconia_salicifolia,-71.9477,-13.0664
Miconia_salicifolia,-75.65166,-10.35277
Miconia_salicifolia,-77.25,-9.45
Miconia_salicifolia,-77.283333,-9.35
Miconia_salicifolia,-77.51666,-9.31666
Miconia_salicifolia,-77.45,-9.05
Miconia_salicifolia,-77.55,-9
Miconia_salicifolia,-77.379444,-7.994444
Miconia_salicifolia,-77.735278,-6.977778
Miconia_salicifolia,-78.608063,-6.76286
Miconia_salicifolia,-79.535848,-5.30106
Miconia_salicifolia,-79.33694,-3.82694
Miconia_salicifolia,-79.26472,-3.61277
Miconia_salicifolia,-79.3833,-3.55
Miconia_salicifolia,-78.95444,-3.22805
Miconia_salicifolia,-78.65,-3.02
Miconia_salicifolia,-79.2611,-2.9017
Miconia_salicifolia,-78.983333,-2.883333
Miconia_salicifolia,-79.13,-2.8
Miconia_salicifolia,-79.2025,-2.7925
Miconia_salicifolia,-79.25,-2.75
Miconia_salicifolia,-78.91666,-2.61666
Miconia_salicifolia,-78.916667,-2.433333
Miconia_salicifolia,-78.43333,-1.83333
Miconia_salicifolia,-78.45,-1.55
Miconia_salicifolia,-78.75,-1.4
Miconia_salicifolia,-78.11666,-0.98333
Miconia_salicifolia,-78.75,-0.68333
Miconia_salicifolia,-78.18333,-0.35
Miconia_salicifolia,-78.025,0.083333
Miconia_salicifolia,-78.25,0.133333
Miconia_salicifolia,-78.25,0.2
Miconia_salicifolia,-78.08,0.58
Miconia_salicifolia,-78.433333,0.616667
Miconia_salicifolia,-77.91666,0.66666
Miconia_salicifolia,-77.833333,0.666667
Miconia_salicifolia,-77.92,0.78
Miconia_salicifolia,-74.11611,4.47305
Miconia_salicifolia,-75.166667,4.583333
Miconia_salicifolia,-75.375,4.708
Miconia_salicifolia,-75.28,4.9194
Miconia_salicifolia,-72.675783,5.8938
Miconia_salicifolia,-72.583933,5.966383
Miconia_salicifolia,-72.38333,6.36666
Miconia_salicifolia,-76.1,6.43333
Miconia_salicifolia,-72.67,6.88
Miconia_saltuensis,-75.35,-10.53
Miconia_saltuensis,-75.66,-10.38
Miconia_saltuensis,-75.61,-10.32
Miconia_saltuensis,-76.08,-9.73
Miconia_sandemanii,-75.58583,6.17194
Miconia_sandemanii,-76.17,6.5
Miconia_sandemanii,-75.7167,6.8667
Miconia_sanguinea,-72.6,-13.13
Miconia_sanguinea,-75.500278,-10.750278
Miconia_sanguinea,-74.38,-10.75
Miconia_sanguinea,-75.16666,-10.63333
Miconia_sanguinea,-75.35666,-10.54583
Miconia_sanguinea,-75.45264,-10.43847
Miconia_sanguinea,-75.522778,-10.276389
Miconia_scabra,-78.78,-1.55
Miconia_schlimii,-77.333333,8.15
Miconia_scutata,-78.211389,-2.231667
Miconia_scutata,-77.58,-0.6
Miconia_scutata,-77.47,-0.13
Miconia_scutata,-77.586667,0.488333
Miconia_secuncaquetana,-78.97,-4.12
Miconia_secungrandifolia,-78.23,-1.1
Miconia_secungrandifolia,-77.233333,8.075
Miconia_secunpastazana,-78.13333,-1.46666
Miconia_secunpetiolaris,-68.05,-16.083333
Miconia_secunpetiolaris,-67.62,-15.97
Miconia_secunretropila,-78,-0.5
Miconia_semijuga,-78.1,-2.77
Miconia_semijuga,-76.22833,4.97416
Miconia_semisterilis,-76.7672,-5.935075
Miconia_semisterilis,-78.62,-4.12
Miconia_seposita,-78.16666,-2.08333
Miconia_seposita,-77.5,-0.13
Miconia_seposita,-77.6,-0.12
Miconia_septuplinervia,-78.1,-2.77
Miconia_sericea,-71.565,-13.101667
Miconia_sericea,-74.38,-10.75
Miconia_sericea,-79.13638,-4.48888
Miconia_sericea,-79.5083,-3.9167
Miconia_sericea,-71.7,7.95
Miconia_serpens,-78.62,-4.12
Miconia_serrulata,-68.016667,-15.6
Miconia_serrulata,-77.908,-0.217
Miconia_serrulata,-75.88333,5.66666
Miconia_serrulata,-75.07,6.92
Miconia_serrulata,-72.63305,7.518717
Miconia_serrulata,-71.61666,8.01666
Miconia_serrulata,-70.416667,8.916667
Miconia_sessiliflora,-68.05,-16.08333
Miconia_sessiliflora,-67.61666,-15.96666
Miconia_sessiliflora,-73.5,-12.5
Miconia_sessiliflora,-79.95,-4.083333
Miconia_sessiliflora,-78.43055,-3.91111
Miconia_sessiliflora,-78.1,-2.77
Miconia_sessiliflora,-78.13333,-1.46666
Miconia_sessiliflora,-78.41666,-1.4
Miconia_sessiliflora,-77.466667,-0.133333
Miconia_sessilifolia,-63.6783,-18.2386
Miconia_sessilifolia,-67.733333,-16.183333
Miconia_sessilifolia,-68.01,-15.75
Miconia_setulosa,-67.85,-16.28
Miconia_setulosa,-67.88,-16.18
Miconia_setulosa,-66.9,-16.18
Miconia_setulosa,-70.8612,-13.4959
Miconia_setulosa,-71.607357,-13.113357
Miconia_setulosa,-72.03666,-12.98
Miconia_silverstonei,-76.31206,4.73947
Miconia_silverstonei,-76.1927,4.833783
Miconia_silviphila,-76.216517,4.842167
Miconia_silviphila,-77.3,8.166667
Miconia_simplex,-76.312786,6.701889
Miconia_smaragdina,-78.1,-1.45
Miconia_smaragdina,-77.8,-0.71666
Miconia_smaragdina,-77.733333,-0.7
Miconia_smaragdina,-77.583333,-0.666667
Miconia_smaragdina,-78.802778,-0.231389
Miconia_smaragdina,-77.65,-0.2
Miconia_smaragdina,-77.5,-0.13
Miconia_smaragdina,-75.9058,1.6828
Miconia_smaragdina,-76.636917,3.365217
Miconia_smaragdina,-76.5,4.12
Miconia_smaragdina,-76.225833,6.635556
Miconia_smaragdina,-76.333333,6.666667
Miconia_smaragdina,-71.62,8.02
Miconia_smaragdina,-77.233333,8.075
Miconia_smithii,-73.98,10.98
Miconia_smithii,-74.048,11.107867
Miconia_sneidernii,-75.51602,5.136109
Miconia_sodiroi,-78.7,-0.3
Miconia_spadiciflora,-78.23,-1.1
Miconia_spadiciflora,-78.598667,0.037467
Miconia_spadiciflora,-78.27,0.88
Miconia_spadiciflora,-78.4,1
Miconia_spadiciflora,-72.349983,6.248617
Miconia_spennerostachya,-67.88,-16.2
Miconia_spennerostachya,-68.016667,-16.05
Miconia_spennerostachya,-67.566667,-15.583333
Miconia_spennerostachya,-67.183333,-15.4
Miconia_spennerostachya,-68.7408,-14.1642
Miconia_spennerostachya,-77.76666,-0.73333
Miconia_spicata,-78.8967,-5.04275
Miconia_spicata,-78.62,-4.12
Miconia_spicata,-77.759117,0.730083
Miconia_spicata,-75.0508,5.504617
Miconia_spicata,-75.5,6.21666
Miconia_spicata,-75.1,6.53333
Miconia_spinulidentata,-77.93333,0
Miconia_spinulosa,-71.1667,8.5
Miconia_spinulosa,-71.17,8.75
Miconia_spinulosa,-70.283333,9.15
Miconia_spinulosa,-70.2,9.216667
Miconia_spinulosa,-70.266667,9.25
Miconia_spinulosa,-70.178746,9.302966
Miconia_spinulosa,-70.2692,9.3781
Miconia_spinulosa,-70.333333,9.416667
Miconia_spinulosa,-69.9,9.433333
Miconia_spinulosa,-69.983333,9.516667
Miconia_spinulosa,-70.1,9.57
Miconia_spinulosa,-73.97,10.98
Miconia_spinulosa,-74.06097,11.11256
Miconia_splendens,-68.353246,-15.460022
Miconia_splendens,-68.5917,-14.7792
Miconia_splendens,-68.847224,-14.73503
Miconia_splendens,-75.933333,-10.933333
Miconia_splendens,-75.38,-10.53
Miconia_splendens,-78.95,-4.12
Miconia_splendens,-78.583333,-2.633333
Miconia_splendens,-78.1817,-2.0956
Miconia_squamulosa,-74.1511,4.9961
Miconia_squamulosa,-73.455917,5.705983
Miconia_squamulosa,-72.624972,6.046667
Miconia_squamulosa,-72.44233,7.468709
Miconia_staphidioides,-66.75,-16.3333
Miconia_staphidioides,-68.9706,-14.7756
Miconia_stenocardia,-63.6,-18.1
Miconia_stenopetala,-78.583333,-3.766667
Miconia_stenophylla,-79.4333,-4.7264
Miconia_stenophylla,-79.266667,-3.616667
Miconia_stenophylla,-79.045511,-3.478715
Miconia_stenophylla,-79.16666,-3.45
Miconia_stenophylla,-78.8125,-3.172222
Miconia_stenostachya,-67.72,-16.15
Miconia_stenostachya,-67.43,-16.09
Miconia_stenostachya,-68.48333,-15.08333
Miconia_stenostachya,-68.03333,-14.93333
Miconia_stenostachya,-72.3,-12.3
Miconia_stenostachya,-74.38,-10.75
Miconia_stenourea,-76.33,6.77
Miconia_stipitata,-78.108889,-0.370278
Miconia_stipitata,-78.46666,0.83333
Miconia_stipularis,-73.269067,5.283397
Miconia_stipularis,-76.158,6.620889
Miconia_suaveolens,-70.2,9.2167
Miconia_subandicola,-65.6775,-17.0931
Miconia_subandicola,-73.5,-12.5
Miconia_subandicola,-75.7964,-9.1842
Miconia_sublanata,-64.25111,-17.85138
Miconia_sublanata,-65.62194,-17.14388
Miconia_sublanata,-67.33,-16.83
Miconia_sublanata,-67.2,-16.75
Miconia_sublanata,-67.23,-16.68
Miconia_sublanata,-67.78,-16.23
Miconia_sublanata,-68.05,-16.08
Miconia_sublanata,-68.01,-15.75
Miconia_suborbicularis,-79.13638,-4.48888
Miconia_suborbicularis,-79.133333,-4.366667
Miconia_suborbicularis,-79.15,-4
Miconia_suborbicularis,-78.066667,-2.533333
Miconia_subseriata,-78.666667,-3
Miconia_subseriata,-78.98333,-2.25
Miconia_subseriata,-78.55,-1.23333
Miconia_subseriata,-79,-0.916667
Miconia_subseriata,-78.463611,-0.175833
Miconia_subseriata,-78.67653,0.00611
Miconia_subseriata,-78.5,0.016667
Miconia_subseriata,-78.5,0.08
Miconia_subseriata,-78.516667,0.183333
Miconia_subseriata,-78.37,0.3
Miconia_subseriata,-78.5,0.35
Miconia_subseriata,-78.53,0.42
Miconia_subseriata,-78.03,0.6
Miconia_subseriata,-76.60833,2.55027
Miconia_subseriata,-74.33333,4.9
Miconia_subseriata,-75.65,5.533333
Miconia_subseriata,-72.0417,8.02
Miconia_subseriata,-71.0667,8.6333
Miconia_subseriata,-70.9959,8.69195
Miconia_subseriata,-70.75,8.833333
Miconia_subseriata,-70.683333,8.866667
Miconia_subsessilifolia,-67.75,-16.22
Miconia_subsessilifolia,-67.75,-16.08
Miconia_subspicata,-78,-0.5
Miconia_sulcicaulis,-68.01,-15.75
Miconia_sulcicaulis,-67.183333,-15.4
Miconia_sulcicaulis,-68.52,-15.33
Miconia_sulcicaulis,-74.383333,-10.75
Miconia_sulcicaulis,-75.83,-9.17
Miconia_sulcicaulis,-78.966667,-4.116667
Miconia_sulcicaulis,-78.630833,-3.6
Miconia_sulcicaulis,-78.333333,-1.133333
Miconia_sulcicaulis,-78.766667,0.2
Miconia_sulcicaulis,-77.93,1.13
Miconia_summa,-74,4.56666
Miconia_superposita,-75.416667,4.583333
Miconia_superposita,-75.25,5.63
Miconia_sylvatica,-69.5,9.783333
Miconia_symphyandra,-78.17,-1.42
Miconia_symphyandra,-78.07878,1.28767
Miconia_tabayensis,-67.33,-16.67
Miconia_tabayensis,-67.72,-16.27
Miconia_tabayensis,-67.78,-16.12
Miconia_tabayensis,-68.05,-16.08
Miconia_tamana,-72.443033,7.40815
Miconia_tamana,-72.542717,7.4793
Miconia_tamana,-72.416667,7.566667
Miconia_tenensis,-78.7,-4.27
Miconia_tenuifolia,-76.34681,1.50444
Miconia_tephrodes,-78.63333,-2.88333
Miconia_tephrodes,-78.6,-2.76666
Miconia_terborghii,-70.8835,-13.4932
Miconia_terborghii,-73.55,-12.62
Miconia_terera,-75.33,-11.3
Miconia_terera,-75.5,-11.116667
Miconia_terera,-75.5261,-10.2808
Miconia_terera,-75.47,-10.23
