species,Longitude,Latitude
Desmoscelis_villosa,-60,8.16666
Desmoscelis_villosa,-67.29555,8.75555
Desmoscelis_villosa,-67.378056,8.8175
Desmoscelis_villosa,-67.42,8.93
Desmoscelis_villosa,-63.5,9.03
Ernestia_adenotricha,-73.035785,6.942517
Graffenrieda_cucullata,-63.666667,-17.733333
Graffenrieda_cucullata,-65.49861,-17.09416
Graffenrieda_cucullata,-67.783333,-16.116667
Graffenrieda_cucullata,-70.75,-13.216667
Graffenrieda_cucullata,-71.166667,-13.083333
Graffenrieda_cucullata,-73.68,-12.63
Graffenrieda_cucullata,-75.332995,-11.061082
Graffenrieda_cucullata,-75.90638,-10.73166
Graffenrieda_cucullata,-75.05,-10.71
Graffenrieda_cucullata,-75.153889,-10.378333
Graffenrieda_cucullata,-75.5739,-10.1792
Graffenrieda_cucullata,-67.75,-10.116667
Graffenrieda_cucullata,-75.54972,-10.06722
Graffenrieda_cucullata,-74.78,-9.47
Graffenrieda_cucullata,-77.6725,-6.838611
Graffenrieda_cucullata,-77.5761,-6.7094
Graffenrieda_cucullata,-78.658333,-4.228889
Graffenrieda_cucullata,-78.934167,-4.177222
Graffenrieda_cucullata,-78.950556,-4.078333
Graffenrieda_cucullata,-78.451944,-3.584722
Graffenrieda_cucullata,-78.4203,-3.4983
Graffenrieda_cucullata,-78.01666,-2.53333
Graffenrieda_cucullata,-78.1758,-2.2583
Graffenrieda_cucullata,-78.18166,-2.09555
Graffenrieda_cucullata,-77.90264,-1.60136
Graffenrieda_cucullata,-78.116667,-1.45
Graffenrieda_cucullata,-78.166667,-1.4
Graffenrieda_cucullata,-77.783333,-0.783333
Graffenrieda_cucullata,-78.85,-0.3
Graffenrieda_cucullata,-78.628833,0.123972
Graffenrieda_cucullata,-78.485556,0.8775
Graffenrieda_cucullata,-78.183333,0.933333
Graffenrieda_cucullata,-78.1,0.933333
Graffenrieda_cucullata,-78.28,1.07
Graffenrieda_cucullata,-77.93,1.13
Graffenrieda_cucullata,-76.63,1.2
Graffenrieda_cucullata,-76.876517,3.573533
Graffenrieda_cucullata,-77,3.92
Graffenrieda_cucullata,-79.5,9.25
Graffenrieda_gracilis,-68.033333,-16.083333
Graffenrieda_gracilis,-67.93,-16.02
Graffenrieda_gracilis,-67.583333,-15.7
Graffenrieda_gracilis,-67.98,-15.57
Graffenrieda_gracilis,-70.8,-13.283333
Graffenrieda_gracilis,-71.2,-12.92
Graffenrieda_gracilis,-75.2633,-10.3242
Graffenrieda_gracilis,-74.858,-9.525
Graffenrieda_gracilis,-74.5628,-9.4436
Graffenrieda_gracilis,-75.48,-9
Graffenrieda_gracilis,-78.3567,-5.2444
Graffenrieda_gracilis,-78.339722,-5.055556
Graffenrieda_gracilis,-78.316667,-4.916667
Graffenrieda_gracilis,-78.1475,-4.61444
Graffenrieda_gracilis,-78.229444,-4.552222
Graffenrieda_gracilis,-78.63333,-4.5
Graffenrieda_gracilis,-78.5,-4.5
Graffenrieda_gracilis,-78.16666,-4.46666
Graffenrieda_gracilis,-78.904167,-3.783889
Graffenrieda_gracilis,-78.9003,-3.7153
Graffenrieda_gracilis,-78.0519,-3.0883
Graffenrieda_gracilis,-76.833333,-2.5
Graffenrieda_gracilis,-76.966667,-2.083333
Graffenrieda_gracilis,-77.442222,-1.452778
Graffenrieda_gracilis,-78.16666,-1.41666
Graffenrieda_gracilis,-77.6,-1.066667
Graffenrieda_gracilis,-77.3,-0.5
Graffenrieda_gracilis,-76.17,0.9
Graffenrieda_gracilis,-76.566667,1.166667
Graffenrieda_gracilis,-75.8942,1.4486
Graffenrieda_gracilis,-74.87,6.2
Graffenrieda_gracilis,-75.05,7.22
Graffenrieda_gracilis,-72.22,7.6
Graffenrieda_gracilis,-71.775,7.783
Graffenrieda_gracilis,-81.833333,8.583333
Graffenrieda_gracilis,-80.446667,8.691667
Graffenrieda_gracilis,-81.283333,8.733333
Graffenrieda_gracilis,-82.3,8.75
Graffenrieda_gracilis,-80.6744,8.8289
Graffenrieda_gracilis,-84.075,10.291667
Graffenrieda_limbata,-68.052277,-16.099706
Graffenrieda_limbata,-67.62,-15.97
Graffenrieda_limbata,-68.222787,-15.309265
Graffenrieda_limbata,-67.921111,-14.425
Graffenrieda_limbata,-71.2,-13.116667
Graffenrieda_limbata,-68.83,-13.02
Graffenrieda_limbata,-72.666667,-12.783333
Graffenrieda_limbata,-68.736944,-12.656389
Graffenrieda_limbata,-67.62,-12.45
Graffenrieda_limbata,-55.53,-12.3
Graffenrieda_limbata,-68.0478,-11.5942
Graffenrieda_limbata,-75.5,-11.12
Graffenrieda_limbata,-75.227838,-10.952235
Graffenrieda_limbata,-67.67183,-9.75047
Graffenrieda_limbata,-74.808,-9.475
Graffenrieda_limbata,-74.5506,-9.4581
Graffenrieda_limbata,-75.6,-9.07
Graffenrieda_limbata,-73.0217,-7.4008
Graffenrieda_limbata,-72,-7
Graffenrieda_limbata,-73.865556,-5.81
Graffenrieda_limbata,-73.67,-4.92
Graffenrieda_limbata,-70.5169,-2.73281
Graffenrieda_moritziana,-76.17,0.9
Graffenrieda_moritziana,-68.82,10.35
Graffenrieda_moritziana,-67.248803,10.408256
Graffenrieda_moritziana,-67.35,10.45
Graffenrieda_moritziana,-67.07,10.47
Graffenrieda_moritziana,-66.865,10.5483
Graffenrieda_penneysii,-79.074722,-3.974444
Graffenrieda_scandens,-78.4,1
Graffenrieda_scandens,-78.50833,1.19
Graffenrieda_scandens,-77.332218,3.332185
Henriettea_seemannii,-72.908889,4.1
Henriettea_seemannii,-75.05,5.57
Henriettea_seemannii,-75.1,6.05
Henriettea_seemannii,-74.87,6.22
Henriettea_seemannii,-75.03,6.3
Henriettea_seemannii,-75.02,6.53
Henriettea_seemannii,-74.52,6.65
Henriettea_seemannii,-75.25,6.916667
Henriettea_seemannii,-74.25,6.916667
Henriettea_seemannii,-75.05,7.22
Henriettea_seemannii,-83.083333,9.066667
Henriettea_seemannii,-83.692948,9.352396
Henriettea_seemannii,-83.656944,9.422222
Henriettea_seemannii,-83.916667,11.9
Henriettea_seemannii,-83.966667,12.85
Henriettea_seemannii,-91.216667,16.4
Huberia_peruviana,-76.36555,-6.50138
Huberia_peruviana,-77.773611,-5.674722
Huberia_peruviana,-79.151361,-4.38125
Huberia_peruviana,-78.95,-4.08
Huberia_peruviana,-79.28,-3.98
Huberia_peruviana,-79.074722,-3.974444
Huberia_peruviana,-78.5664,-3.8506
Kirkbridea_pentamera,-73.97,10.93
Kirkbridea_tetramera,-73.97,10.93
Marcetia_taxifolia,-43.3469,-23.0036
Marcetia_taxifolia,-41.870619,-22.438265
Marcetia_taxifolia,-42.02,-21.97
Marcetia_taxifolia,-44.166667,-21.083333
Marcetia_taxifolia,-41.8683747540338,-20.4371190108203
Marcetia_taxifolia,-43.465195,-20.133886
Marcetia_taxifolia,-43.4154792631712,-19.9632093958863
Marcetia_taxifolia,-43.675674,-19.822323
Marcetia_taxifolia,-43.851608519578,-19.7735054832444
Marcetia_taxifolia,-43.598414,-19.292417
Marcetia_taxifolia,-43.510555,-19.234024
Marcetia_taxifolia,-43.5,-19.166667
Marcetia_taxifolia,-39.916667,-19.083333
Marcetia_taxifolia,-43.9,-18.6
Marcetia_taxifolia,-43.658611,-18.439167
Marcetia_taxifolia,-43.3422,-18.2283
Marcetia_taxifolia,-39.25,-17.22
Marcetia_taxifolia,-42.889540899897,-16.5631441886376
Marcetia_taxifolia,-39.183333,-16.4
Marcetia_taxifolia,-39.02,-16.37
Marcetia_taxifolia,-39,-16.08
Marcetia_taxifolia,-42.7594,-15.6572
Marcetia_taxifolia,-39.01611,-14.165
Marcetia_taxifolia,-38.966667,-14.099167
Marcetia_taxifolia,-41.366667,-13.633333
Marcetia_taxifolia,-41.82,-13.63
Marcetia_taxifolia,-41.45,-13.58
Marcetia_taxifolia,-41.92,-13.53
Marcetia_taxifolia,-42,-13.52
Marcetia_taxifolia,-41.833333,-13.466667
Marcetia_taxifolia,-41.7578,-13.4564
Marcetia_taxifolia,-41.87,-13.28
Marcetia_taxifolia,-41.8806,-13.0086
Marcetia_taxifolia,-41.4,-13
Marcetia_taxifolia,-41.336139,-12.971139
Marcetia_taxifolia,-39.53,-12.75
Marcetia_taxifolia,-41.5125,-12.553361
Marcetia_taxifolia,-41.420667,-12.46475
Marcetia_taxifolia,-69.575,-2.741667
Marcetia_taxifolia,-63.55,-2.7
Marcetia_taxifolia,-65.58,3.46
Marcetia_taxifolia,-62.75,3.83
Marcetia_taxifolia,-65.966667,4.233333
Marcetia_taxifolia,-61.57,4.5
Marcetia_taxifolia,-61.07,4.67
Marcetia_taxifolia,-59.8,4.68
Marcetia_taxifolia,-60.3,4.816667
Marcetia_taxifolia,-59.837667,5.098861
Marcetia_taxifolia,-62.11666,5.16666
Marcetia_taxifolia,-60.5842,5.2169
Marcetia_taxifolia,-60.75,5.22
Marcetia_taxifolia,-62.116667,5.316667
Marcetia_taxifolia,-61.05,5.32
Marcetia_taxifolia,-60.85,5.32
Marcetia_taxifolia,-62.2,5.33333
Marcetia_taxifolia,-59.9856,5.3883
Marcetia_taxifolia,-62.45,5.4
Marcetia_taxifolia,-60.48,5.4267
Marcetia_taxifolia,-61.02,5.45
Marcetia_taxifolia,-65.25,5.5
Marcetia_taxifolia,-65.35,5.68
Marcetia_taxifolia,-60.58,5.75
Marcetia_taxifolia,-61.78,5.78
Marcetia_taxifolia,-62.68,5.83
Marcetia_taxifolia,-61.98,5.88
Marcetia_taxifolia,-62.566667,5.933333
Marcetia_taxifolia,-65.72,6
Marcetia_taxifolia,-62.68,6.28
Marcetia_taxifolia,-71.7,7.95
Marcetia_taxifolia,-71.75,8
Marcetia_taxifolia,-71.558056,8.386944
Marcetia_taxifolia,-71.1667,8.5
Marcetia_taxifolia,-71.35,8.516667
Marcetia_taxifolia,-71.25,8.666667
Marcetia_taxifolia,-71.67,8.92
Marcetia_taxifolia,-64.18,10.075
Marcetia_taxifolia,-64.1,10.1
Marcetia_taxifolia,-63.88,10.12
Meriania_acostae,-78.8028,-0.2314
Meriania_acostae,-78.87,-0.02
Meriania_acostae,-78.67,0.12
Meriania_acostae,-78.58,0.13
Meriania_acostae,-78.52,0.18
Meriania_aguaditensis,-77.583333,0.483333
Meriania_almedae,-78.968611,-4.731944
Meriania_almedae,-79.071389,-3.979444
Meriania_almedae,-78.484167,-3.906944
Meriania_amischophylla,-75.79,-9.17
Meriania_ampla,-78.5,-2.83
Meriania_ampla,-78.57,-2.77
Meriania_amplexicaulis,-77.829722,-0.62
Meriania_amplexicaulis,-77.87,-0.57
Meriania_axinaeoides,-67.22,-16.68
Meriania_axinaeoides,-67.866667,-16.183333
Meriania_axinaeoides,-68.02,-16.05
Meriania_axinaeoides,-68.183381,-15.400373
Meriania_boliviensis,-67.533333,-16.366667
Meriania_boliviensis,-68.01,-15.75
Meriania_boliviensis,-67.483333,-15.666667
Meriania_boliviensis,-67.57,-15.58
Meriania_brachycera,-76.17,6.5
Meriania_brachycera,-72.5324,6.57165
Meriania_brachycera,-72.546067,7.474333
Meriania_brachycera,-72.07,7.97
Meriania_brittoniana,-64.05,-18.016667
Meriania_brittoniana,-64.38992,-17.83897
Meriania_brittoniana,-64.719722,-17.789167
Meriania_brittoniana,-67.33,-16.83
Meriania_brittoniana,-67.23,-16.72
Meriania_brittoniana,-67.533333,-16.333333
Meriania_brittoniana,-68.05,-16.08
Meriania_brittoniana,-68.223337,-15.308996
Meriania_brittoniana,-68.1667,-15.25
Meriania_campii,-78.62,-2.8
Meriania_campii,-78.47,-2.8
Meriania_costata,-79.2,-4.06
Meriania_costata,-79.22,-4
Meriania_costata,-79.13,-3.98
Meriania_cuneifolia,-79.16666,-3.85
Meriania_denticulata,-79.55,-3.733333
Meriania_denticulata,-79.61666,-3.68333
Meriania_denticulata,-79.81666,-3.58333
Meriania_denticulata,-79.31666,-2.61666
Meriania_denticulata,-77.83,-0.5
Meriania_denticulata,-77.77888,-0.36055
Meriania_denticulata,-77.41944,0.32158
Meriania_dimorphanthera,-73.67,4.58
Meriania_dimorphanthera,-72.0583,7.9917
Meriania_drakei,-79.25,-3.99305
Meriania_drakei,-78.28333,-1.36666
Meriania_drakei,-77.8525,-0.620556
Meriania_drakei,-77.82,-0.05
Meriania_drakei,-78.63333,0.01666
Meriania_fantastica,-76.83433,1.11336
Meriania_finicola,-77.65,-0.2
Meriania_franciscana,-79.07,-3.97
Meriania_grandidens,-72.43,7.22
Meriania_grandidens,-72.22,7.6
Meriania_grandidens,-71.775,7.792
Meriania_grandidens,-72,7.91666
Meriania_grandidens,-71.583333,8.433333
Meriania_grandidens,-71.683333,8.916667
Meriania_grandidens,-70.2692,9.3781
Meriania_grandidens,-72.8785,10.3855
Meriania_haemantha,-76.116667,6.5
Meriania_haemantha,-73.40775,6.68375
Meriania_haemantha,-72.845683,7.457333
Meriania_haemantha,-72.4,7.52
Meriania_heptamera,-75.83,5.5
Meriania_heptamera,-75.25,5.7
Meriania_hernandi,-77.88,-0.57
Meriania_hernandoi,-77.7981,-0.6761
Meriania_hernandoi,-77.833,-0.619
Meriania_hernandoi,-77.88,-0.57
Meriania_hernandoi,-76.6162,3.535733
Meriania_hernandoi,-76.77,6.45
Meriania_hexamera,-75.38,-10.53
Meriania_hexamera,-78.90138,-4.99027
Meriania_hexamera,-78.9631,-4.7169
Meriania_hexamera,-79.122222,-4.613056
Meriania_hexamera,-78.92,-4.18
Meriania_hexamera,-79.17,-4.08
Meriania_hexamera,-79.1,-3.98
Meriania_hexamera,-78.4556,-3.6208
Meriania_hexamera,-78.1783,-3.2619
Meriania_hexamera,-78.016667,-2.533333
Meriania_hexamera,-77.6,-0.72
Meriania_hexamera,-77.7375,-0.703056
Meriania_hexamera,-77.83,-0.58
Meriania_hexamera,-77.37,-0.43
Meriania_hexamera,-76.83433,1.11336
Meriania_hexamera,-76.63,1.2
Meriania_huilensis,-76.63,1.2
Meriania_huilensis,-75.37,2.37
Meriania_macrophylla,-72.476133,7.332467
Meriania_macrophylla,-71.74055,8.16194
Meriania_macrophylla,-82.426667,8.766667
Meriania_macrophylla,-82.48583,8.843
Meriania_macrophylla,-70.183333,9.166667
Meriania_macrophylla,-70.211944,9.249722
Meriania_macrophylla,-84.111667,9.713889
Meriania_macrophylla,-84.097222,9.870833
Meriania_macrophylla,-84.16056,10.143056
Meriania_macrophylla,-67.2,10.22
Meriania_macrophylla,-67.248803,10.408256
Meriania_macrophylla,-66.875,10.543333
Meriania_macrophylla,-73.97,10.93
Meriania_macrophylla,-91.8829,14.85127
Meriania_maguirei,-79.14,-4.49
Meriania_maguirei,-79.151389,-4.380833
Meriania_maguirei,-79.166667,-4.083333
Meriania_maguirei,-79.22,-4
Meriania_maguirei,-79.12,-3.97
Meriania_maxima,-78.5181,-3.8275
Meriania_maxima,-78.666667,-0.433333
Meriania_maxima,-78.666667,-0.3
Meriania_maxima,-78.783333,-0.183333
Meriania_maxima,-78.46666,-0.1
Meriania_maxima,-78.7692,-0.0236
Meriania_maxima,-78.7,0
Meriania_maxima,-78.63333,0.01666
Meriania_maxima,-78.83,0.03
Meriania_maxima,-78.68,0.07
Meriania_maxima,-78.67,0.17
Meriania_maxima,-78.702778,0.275833
Meriania_maxima,-78.12,0.85
Meriania_maxima,-78,0.85
Meriania_maxima,-77.97,1.17
Meriania_mexiae,-78.25,-1.8
Meriania_mexiae,-78.17,-1.45
Meriania_mexiae,-78.41666,-1.4
Meriania_mexiae,-78.26666,-1.4
Meriania_mexiae,-78.5,-1.3
Meriania_mexiae,-77.73961,-0.70706
Meriania_pastazana,-78.4983,-3.7731
Meriania_pastazana,-78.110787,-1.460229
Meriania_pastazana,-77.5328,-0.8319
Meriania_pastazana,-77.586667,0.488333
Meriania_pichinchensis,-78.92,-0.33
Meriania_pichinchensis,-78.63247,0.02436
Meriania_pichinchensis,-78.67,0.08
Meriania_quintuplinervis,-75.75,5.83
Meriania_quintuplinervis,-76.12,5.98
Meriania_quintuplinervis,-76.1334,6.63711
Meriania_radula,-78.53333,-6.75
Meriania_radula,-79.111056,-4.374833
Meriania_radula,-79.17,-4.08
Meriania_radula,-79.1,-4.01666
Meriania_radula,-79.30119,-3.71119
Meriania_radula,-79.25,-3.67
Meriania_rigida,-79.15,-4.416667
Meriania_rigida,-79.176111,-4.113056
Meriania_rigida,-79.145278,-3.984167
Meriania_rigida,-79.13,-3.47
Meriania_rugosa,-77.7883,-6.7442
Meriania_rugosa,-77.66666,-6.2
Meriania_sanguinea,-75.457222,-10.434444
Meriania_sanguinea,-79.13,-4.45
Meriania_sanguinea,-79.1,-4.38
Meriania_sanguinea,-79.17,-4.33
Meriania_sanguinea,-79.16666,-4.08333
Meriania_sanguinea,-79.0725,-3.978889
Meriania_sanguinea,-78.66,-3.0089
Meriania_sanguinea,-78.63333,-2.78333
Meriania_sanguinea,-77.7,0.27
Meriania_sanguinea,-77.6975,0.5953
Meriania_selvaflorensis,-75.0548,5.522467
Meriania_silverstonei,-76.57,3.5
Meriania_silverstonei,-76.197467,4.831917
Meriania_speciosa,-78.13333,-1.46666
Meriania_speciosa,-76.60485,3.539317
Meriania_speciosa,-76.13,4.82
Meriania_speciosa,-73.2817,4.8917
Meriania_stellata,-79.18,-4.02
Meriania_steyermarkii,-71.55,8.366667
Meriania_steyermarkii,-71.40833,8.51222
Meriania_steyermarkii,-70.183333,9.233333
Meriania_tetragona,-77.6747,-7.0353
Meriania_tetragona,-77.76666,-6.86666
Meriania_tetragona,-77.716389,-6.812222
Meriania_tetragona,-77.78,-6.73
Meriania_tetragona,-79.0219,-6.4064
Meriania_tetragona,-78.783056,-4.619444
Meriania_tetragona,-79.175556,-4.113056
Meriania_tetragona,-79.146944,-3.993055
Meriania_tetragona,-79.3008,-3.7092
Meriania_tetragona,-79.25,-3.66666
Meriania_tomentosa,-67.78,-19.28
Meriania_tomentosa,-64.7197,-17.7892
Meriania_tomentosa,-68.9914,-14.7725
Meriania_tomentosa,-72.5167,-13.1528
Meriania_tomentosa,-75.295278,-10.623611
Meriania_tomentosa,-75.35222,-10.52916
Meriania_tomentosa,-75.472222,-10.389444
Meriania_tomentosa,-75.601667,-10.322222
Meriania_tomentosa,-77.674722,-7.035278
Meriania_tomentosa,-77.666667,-6.816667
Meriania_tomentosa,-79.17717,-4.11208
Meriania_tomentosa,-79.23,-4.07
Meriania_tomentosa,-79.58333,-4
Meriania_tomentosa,-79.27,-3.97
Meriania_tomentosa,-79.12,-3.97
Meriania_tomentosa,-78.6425,-3.0075
Meriania_tomentosa,-78.61666,-2.86666
Meriania_tomentosa,-78.57,-2.78
Meriania_tomentosa,-78.655329,-2.762595
Meriania_tomentosa,-78.52,-2.55
Meriania_tomentosa,-79.05,-1.9
Meriania_tomentosa,-79.08,-1.83
Meriania_tomentosa,-78.4328,-1.4392
Meriania_tomentosa,-78.28333,-1.36666
Meriania_tomentosa,-79.0958,-1.3186
Meriania_tomentosa,-78.23,-0.95
Meriania_tomentosa,-79.15,-0.92
Meriania_tomentosa,-77.9,-0.66666
Meriania_tomentosa,-77.73,-0.47
Meriania_tomentosa,-77.9,-0.466667
Meriania_tomentosa,-78.1,-0.38
Meriania_tomentosa,-78.75,-0.33
Meriania_tomentosa,-78.8115,-0.241
Meriania_tomentosa,-78.631639,-0.048917
Meriania_tomentosa,-78.633333,0.016667
Meriania_tomentosa,-78.61666,0.08472
Meriania_tomentosa,-78.549722,0.098333
Meriania_tomentosa,-78.48,0.1
Meriania_tomentosa,-78.7028,0.1136
Meriania_tomentosa,-78.67,0.17
Meriania_tomentosa,-78.516667,0.183333
Meriania_tomentosa,-78.41666,0.23333
Meriania_tomentosa,-78.48,0.3
Meriania_tomentosa,-78.52,0.47
Meriania_tomentosa,-77.586667,0.488333
Meriania_tomentosa,-78.1,0.833333
Meriania_tomentosa,-75.67,4.28
Meriania_tomentosa,-75.58,4.67
Meriania_tomentosa,-75.83,5.5
Meriania_tomentosa,-71.45861,8.12861
Meriania_tuberculata,-76.133444,6.637111
Meriania_vargasii,-72.5425,-13.18027
Meriania_vargasii,-72.62361,-12.91083
Meriania_vilcabambensis,-73.58,-12.58
Meriania_vilcabambensis,-73.5,-12.5
Miconia_acanthocoryne,-75.51602,5.136109
Miconia_acanthocoryne,-76.06106,5.23422
Miconia_acanthocoryne,-75.17,6.25
Miconia_acanthocoryne,-75.466667,7.166667
Miconia_acutifolia,-65.62194,-17.14388
Miconia_acutifolia,-59.833333,5.083333
Miconia_acutifolia,-62.133333,5.133333
Miconia_acutifolia,-62.083333,5.2
Miconia_acutifolia,-60.583333,5.25
Miconia_acutifolia,-59.985556,5.388333
Miconia_acutifolia,-61.2347,5.8328
Miconia_acutifolia,-61.983333,5.883333
Miconia_acutifolia,-62.57,5.93
Miconia_adventitia,-74.73,-9.42
Miconia_adventitia,-73.412281,-3.792532
Miconia_affinis,-46.5258,-20.3074
Miconia_affinis,-63.8,-17.83
Miconia_affinis,-63.65,-17.72
Miconia_affinis,-63.6,-17.67
Miconia_affinis,-63.72,-17.65
Miconia_affinis,-63.86666,-17.5425
Miconia_affinis,-63.72,-17.47
Miconia_affinis,-64.133333,-17.4
Miconia_affinis,-64.07,-17.37
Miconia_affinis,-64.43,-17.23
Miconia_affinis,-64.28,-17.22
Miconia_affinis,-67.8297,-16.565
Miconia_affinis,-67.87,-16.18
Miconia_affinis,-47.713611,-15.848611
Miconia_affinis,-39.0567,-15.175
Miconia_affinis,-68.4822,-15.1283
Miconia_affinis,-61.1592,-14.7094
Miconia_affinis,-67.8333,-14.5
Miconia_affinis,-68.73333,-13.6
Miconia_affinis,-68.66666,-13.56666
Miconia_affinis,-73.78,-12.7
Miconia_affinis,-69.9,-12.63
Miconia_affinis,-69.05,-12.483333
Miconia_affinis,-68.27,-12.02
Miconia_affinis,-66.03,-11.75
Miconia_affinis,-71.6,-11.683333
Miconia_affinis,-67.183333,-11.533333
Miconia_affinis,-69.08,-11.42
Miconia_affinis,-69.07,-11.17
Miconia_affinis,-75.332995,-11.061082
Miconia_affinis,-65.966667,-10.966667
Miconia_affinis,-68.88321,-10.933252
Miconia_affinis,-63.616667,-10.583333
Miconia_affinis,-75.329722,-10.41
Miconia_affinis,-75.25406,-10.33078
Miconia_affinis,-67.7374811668009,-10.1546261214265
Miconia_affinis,-67.755556,-10.075556
Miconia_affinis,-67.813818,-10.018886
Miconia_affinis,-67.727778,-10.013889
Miconia_affinis,-67.864444,-9.956111
Miconia_affinis,-63.040833,-9.913333
Miconia_affinis,-75.974099,-9.44294
Miconia_affinis,-35.812778,-9.245278
Miconia_affinis,-64.2011,-9.1661
Miconia_affinis,-76.5125,-8.184167
Miconia_affinis,-72.666667,-7.5
Miconia_affinis,-50.260833,-6.0975
Miconia_affinis,-75.833333,-6.033333
Miconia_affinis,-50.47,-5.98
Miconia_affinis,-75.67527,-5.22694
Miconia_affinis,-44.97,-4.43
Miconia_affinis,-49.78,-3.92
Miconia_affinis,-51.32,-3.6
Miconia_affinis,-52.397876,-3.271835
Miconia_affinis,-70.899028,-3.198778
Miconia_affinis,-71.48575,-2.610611
Miconia_affinis,-78.2,-2.23333
Miconia_affinis,-77.883333,-1.633333
Miconia_affinis,-48.45,-1.41666
Miconia_affinis,-78.28333,-1.36666
Miconia_affinis,-78.883333,-1.2
Miconia_affinis,-77.6,-1.06666
Miconia_affinis,-77.8,-0.883333
Miconia_affinis,-77.67,-0.67
Miconia_affinis,-76.38333,-0.52555
Miconia_affinis,-76.92,-0.42
Miconia_affinis,-78.33,0.83
Miconia_affinis,-78.443889,0.861944
Miconia_affinis,-78.072778,1.206111
Miconia_affinis,-75.5722,1.6294
Miconia_affinis,-52.88,2.25
Miconia_affinis,-59.966667,2.883333
Miconia_affinis,-59.4,3.17
Miconia_affinis,-76.839722,3.479445
Miconia_affinis,-53.26666,3.58333
Miconia_affinis,-53.333333,3.583333
Miconia_affinis,-51.316667,3.6
Miconia_affinis,-53.2,3.616667
Miconia_affinis,-54.033333,3.633333
Miconia_affinis,-59.7,4.68
Miconia_affinis,-76.92,4.7
Miconia_affinis,-56.783333,4.733333
Miconia_affinis,-59.97,4.83
Miconia_affinis,-76.7,5.1
Miconia_affinis,-60.5719,5.2067
Miconia_affinis,-76.68333,5.24166
Miconia_affinis,-76.2292,5.3417
Miconia_affinis,-75.05,5.566667
Miconia_affinis,-66.133333,5.708333
Miconia_affinis,-76.65,5.716667
Miconia_affinis,-75.033333,6.266667
Miconia_affinis,-67.41666,6.41666
Miconia_affinis,-76.224139,6.634417
Miconia_affinis,-74.91666,6.76666
Miconia_affinis,-75.12,6.78
Miconia_affinis,-76.433333,7.216667
Miconia_affinis,-75.05,7.22
Miconia_affinis,-76.5,7.25
Miconia_affinis,-75.066667,7.3
Miconia_affinis,-66.33333,7.5
Miconia_affinis,-71.47,7.72
Miconia_affinis,-60.25,7.75
Miconia_affinis,-77.170833,7.803611
Miconia_affinis,-77.73333,7.85
Miconia_affinis,-61.73333,8.06666
Miconia_affinis,-77.274167,8.431667
Miconia_affinis,-74.272778,8.463611
Miconia_affinis,-81.115,8.513056
Miconia_affinis,-83.516667,8.566667
Miconia_affinis,-61.65,8.57
Miconia_affinis,-80.105,8.637778
Miconia_affinis,-83.504722,8.671667
Miconia_affinis,-83.6875,8.6719
Miconia_affinis,-83.466667,8.736111
Miconia_affinis,-83.3,8.75
Miconia_affinis,-82.25,8.75
Miconia_affinis,-72.633333,8.833333
Miconia_affinis,-79.64944,9.06444
Miconia_affinis,-83.07,9.0844
Miconia_affinis,-79.7,9.13333
Miconia_affinis,-79.85277,9.15555
Miconia_affinis,-79.39861,9.19166
Miconia_affinis,-83.756833,9.225
Miconia_affinis,-79.81583,9.24388
Miconia_affinis,-70.090556,9.243889
Miconia_affinis,-83.5,9.25
Miconia_affinis,-79.483333,9.25
Miconia_affinis,-78.9375,9.295833
Miconia_affinis,-79.65,9.316667
Miconia_affinis,-79.76666,9.34166
Miconia_affinis,-82.616667,9.366667
Miconia_affinis,-79.69166,9.375
Miconia_affinis,-79.4,9.4
Miconia_affinis,-79.616667,9.416667
Miconia_affinis,-83.9722,9.4167
Miconia_affinis,-82.955556,9.511667
Miconia_affinis,-82.81,9.6
Miconia_affinis,-84.583333,9.75
Miconia_affinis,-83.4,9.81
Miconia_affinis,-83.6042,10.1403
Miconia_affinis,-65.8,10.15
Miconia_affinis,-70.7,10.17
Miconia_affinis,-83.86,10.1903
Miconia_affinis,-67.285166,10.407772
Miconia_affinis,-70.82,10.42
Miconia_affinis,-84,10.45
Miconia_affinis,-83.683333,10.633333
Miconia_affinis,-84.180556,10.686111
Miconia_affinis,-83.65,10.691667
Miconia_affinis,-83.87638,10.725
Miconia_affinis,-84.330556,10.966667
Miconia_affinis,-85.427778,10.990556
Miconia_affinis,-84.3075,11.129167
Miconia_affinis,-84.366667,11.666667
Miconia_affinis,-83.883333,12.083333
Miconia_affinis,-83.966667,12.85
Miconia_affinis,-84.58333,14.03333
Miconia_affinis,-86.67916,14.43388
Miconia_affinis,-83.99166,14.54166
Miconia_affinis,-84.066667,14.683333
Miconia_affinis,-87.93,14.95805
Miconia_affinis,-88.56694,15.61277
Miconia_affinis,-84.83,15.72
Miconia_affinis,-88.842556,15.786528
Miconia_affinis,-88.9925,16.489444
Miconia_affinis,-88.716667,16.55
Miconia_affinis,-88.6,16.76666
Miconia_affinis,-94.5583,16.9
Miconia_affinis,-88.983418,16.966386
Miconia_affinis,-94.6625,16.971389
Miconia_affinis,-95.295083,17.010055
Miconia_affinis,-94.8625,17.1167
Miconia_affinis,-94.353333,17.153611
Miconia_affinis,-94.957638,17.175
Miconia_affinis,-94.579999,17.201944
Miconia_affinis,-94.28,17.22
Miconia_affinis,-94.4371,17.24119
