species,Longitude,Latitude
Blakea_mexiae,-78.332778,-4.616944
Blakea_mexiae,-78.166667,-4.483333
Blakea_mexiae,-77.571667,-4.433611
Blakea_micrantha,-81.116667,8.533333
Blakea_modica,-78.75,-0.82
Blakea_modica,-78.1,0.91666
Blakea_modica,-78.4,1
Blakea_multiflora,-65.7269,-17.1425
Blakea_multiflora,-67.53,-16.33
Blakea_multiflora,-67.85,-16.2
Blakea_multiflora,-67.51,-16.12
Blakea_multiflora,-68.05,-16.08
Blakea_multiflora,-68.3547,-15.4675
Blakea_multiflora,-68.6472,-15.2342
Blakea_multiflora,-68.33,-14.92
Blakea_multiflora,-68.5861,-14.7806
Blakea_multiflora,-67.833333,-14.5
Blakea_multiflora,-68.275,-14.4944
Blakea_multiflora,-71.166667,-13.083333
Blakea_multiflora,-75.83,-10.67
Blakea_multiflora,-75.42638,-10.66527
Blakea_multiflora,-75.43777,-10.44305
Blakea_multiflora,-75.285,-10.354167
Blakea_multiflora,-75.25,-10.25
Blakea_multiflora,-78.36138,-5.25694
Blakea_multiflora,-78.338056,-5.056667
Blakea_multiflora,-78.316667,-4.916667
Blakea_multiflora,-78.229444,-4.618889
Blakea_multiflora,-78.68,-4.2
Blakea_multiflora,-78.63,-4.12
Blakea_multiflora,-77.67,-3.83
Blakea_multiflora,-78.13,-2.5
Blakea_multiflora,-78.25111,-2.20666
Blakea_multiflora,-77.95,-1.38333
Blakea_multiflora,-77.75,8
Blakea_multiflora,-81.117222,8.514722
Blakea_multiflora,-80.116667,8.616667
Blakea_multiflora,-80.5972,8.6794
Blakea_multiflora,-82.960167,8.784833
Blakea_multiflora,-80.65,8.836111
Blakea_multiflora,-80.695,8.948333
Blakea_multiflora,-79.416667,9.25
Blakea_multiflora,-83.9583,9.4944
Blakea_multiflora,-79.666667,9.5
Blakea_multiflora,-84.068889,9.583889
Blakea_multiflora,-84.145,9.5975
Blakea_multiflora,-84.607778,10.214722
Blakea_nangaritzana,-78.85,-4.59
Blakea_nangaritzana,-78.7,-4.27
Blakea_nangaritzana,-78.64,-4.25
Blakea_nareliana,-77.71,-6.823333
Blakea_nodosa,-76.58333,3.83333
Blakea_nodosa,-77,3.92
Blakea_nodosa,-77.13,3.93
Blakea_oldemanii,-78.08,-1.75
Blakea_oldemanii,-78.58333,-0.46666
Blakea_oldemanii,-78.75,-0.43333
Blakea_oldemanii,-78.61666,-0.33333
Blakea_oldemanii,-78.68333,-0.26666
Blakea_oldemanii,-78.55,-0.06666
Blakea_oldemanii,-78.63,0.07
Blakea_orientalis,-75.3,5.87
Blakea_orientalis,-76.38,6.73
Blakea_orientalis,-75.2,7.17
Blakea_orientalis,-72.4,7.52
Blakea_ovalis,-73.91,-6.265
Blakea_ovalis,-73.5,-4.166667
Blakea_ovalis,-73.58,-3.92
Blakea_ovalis,-76.25,-2.92
Blakea_ovalis,-75.7,-2.55
Blakea_ovalis,-73.719686,-1.679019
Blakea_paleacea,-76.892017,3.594717
Blakea_paludosa,-75.36666,-10.63333
Blakea_paludosa,-75.57,-10.6
Blakea_paludosa,-75.3689,-10.5447
Blakea_paludosa,-75.414722,-10.193055
Blakea_parasitica,-57.52,-7.58
Blakea_parasitica,-69.925712,-4.405352
Blakea_parasitica,-69.80376,-3.967744
Blakea_parasitica,-49.93,-0.95
Blakea_parasitica,-52.95,2.12
Blakea_parasitica,-52.883333,2.2
Blakea_parasitica,-52.85,2.28
Blakea_parasitica,-53.01,2.36
Blakea_parasitica,-72.7142,2.5397
Blakea_parasitica,-51.27,2.55
Blakea_parasitica,-52.34,3.17
Blakea_parasitica,-52.95,3.3
Blakea_parasitica,-53.92,3.55
Blakea_parasitica,-52.03,3.56
Blakea_parasitica,-53.33,3.58
Blakea_parasitica,-53.266667,3.583333
Blakea_parasitica,-76.872533,3.58795
Blakea_parasitica,-51.77,3.65
Blakea_parasitica,-51.87,3.97
Blakea_parasitica,-52.15,4.18
Blakea_parasitica,-77.13,4.2
Blakea_parasitica,-52.366667,4.3
Blakea_parasitica,-51.93,4.41
Blakea_parasitica,-65.8,4.5
Blakea_parasitica,-76.92,4.7
Blakea_parasitica,-55.216667,4.883333
Blakea_parasitica,-73.2817,4.8917
Blakea_parasitica,-64.2,5.1
Blakea_parasitica,-76.68,5.17
Blakea_parasitica,-75.9,5.47
Blakea_parasitica,-67.18,5.63
Blakea_parasitica,-74.87,6.08
Blakea_parasitica,-67.42,6.42
Blakea_parasitica,-76.321667,6.4475
Blakea_parasitica,-76.31075,6.540333
Blakea_parasitica,-76.43,6.67
Blakea_parasitica,-76.4,6.73
Blakea_parasitica,-75.05,7.22
Blakea_parasitica,-80.833333,7.716667
Blakea_parasitica,-71.775,7.792
Blakea_parasitica,-78.383333,7.966667
Blakea_parasitica,-76.96666,8.28333
Blakea_parasitica,-83.511111,8.583333
Blakea_parasitica,-83.594444,8.688889
Blakea_parasitica,-83.525,8.705556
Blakea_parasitica,-83.586111,8.766667
Blakea_parasitica,-82.9603,8.7847
Blakea_parasitica,-80.659722,8.823056
Blakea_parasitica,-71.78,8.83
Blakea_parasitica,-78.25,9.218056
Blakea_parasitica,-83.7533,9.2483
Blakea_parasitica,-79,9.25
Blakea_parasitica,-80,9.283333
Blakea_parasitica,-78.25,9.283333
Blakea_parasitica,-72.47,9.3
Blakea_parasitica,-78.916667,9.316667
Blakea_parasitica,-78.566667,9.383333
Blakea_parasitica,-84.391667,9.7
Blakea_parasitica,-84.6,9.766667
Blakea_parvifolia,-80.083333,8.583333
Blakea_parvifolia,-80.116667,8.666667
Blakea_pascoensis,-75.3,-10.233333
Blakea_pascoensis,-75.47,-10.23
Blakea_pauciflora,-81.833333,8.583333
Blakea_pauciflora,-81.75,8.583333
Blakea_pauciflora,-82.23,8.72
Blakea_pauciflora,-82.083333,8.75
Blakea_pauciflora,-82.2,8.8
Blakea_pauciflora,-82.4,8.82
Blakea_pauciflora,-79.4125,9.236111
Blakea_pauciflora,-83.222,9.35378
Blakea_pauciflora,-83.783333,9.716667
Blakea_pauciflora,-83.8,9.783333
Blakea_pauciflora,-83.725,9.7875
Blakea_pauciflora,-84.117778,10.236389
Blakea_penduliflora,-83.16212,9.79699
Blakea_penduliflora,-84.1172,10.1236
Blakea_pichinchensis,-78.73,-0.25
Blakea_pilosa,-77.086963,4.072312
Blakea_platypoda,-77.13183,3.375569
Blakea_platypoda,-76.758617,3.559467
Blakea_platypoda,-76.892017,3.594717
Blakea_platypoda,-77,3.92
Blakea_platypoda,-76,4
Blakea_platypoda,-76.97,4.03
Blakea_pluvialis,-78.566667,9.35
Blakea_podagrica,-78.75,-0.82
Blakea_podagrica,-76.89203,3.59472
Blakea_podagrica,-76.78,3.63
Blakea_podagrica,-77,3.92
Blakea_podagrica,-77.13,3.93
Blakea_podagrica,-77.17,4.17
Blakea_podagrica,-77.37277,4.36944
Blakea_podagrica,-77.4,5.4
Blakea_podagrica,-76.31666,6.56666
Blakea_polyantha,-78.57,0.97
Blakea_portentosa,-78.316667,-4.916667
Blakea_portentosa,-78.67,-4.33
Blakea_portentosa,-78.963333,-4.110278
Blakea_portentosa,-79,-4.05
Blakea_portentosa,-79.21666,-4
Blakea_portentosa,-75.83,-3.25
Blakea_portentosa,-76.416667,-2.916667
Blakea_portentosa,-76.7,-1.82
Blakea_portentosa,-76.8,-1.78
Blakea_portentosa,-77.9136,-1.7444
Blakea_portentosa,-76.82,-1.72
Blakea_portentosa,-77.42,-1.57
Blakea_portentosa,-76.85,-1.53
Blakea_portentosa,-77.6,-1.45
Blakea_portentosa,-77.33,-1.42
Blakea_portentosa,-76.916667,-1.25
Blakea_portentosa,-77.6,-1.12
Blakea_portentosa,-77.5328,-0.8319
Blakea_portentosa,-77.4,-0.55
Blakea_princeps,-76.6162,3.535733
Blakea_princeps,-75.416667,6.083333
Blakea_punctulata,-78.28,-1.38
Blakea_punctulata,-78.33,-1.12
Blakea_punctulata,-78.23,-1.1
Blakea_punctulata,-79.03,0.08
Blakea_punctulata,-79.73,0.37
Blakea_punctulata,-78.5,0.82
Blakea_punctulata,-78.333333,0.833333
Blakea_punctulata,-78.43,0.87
Blakea_punctulata,-78.53,0.92
Blakea_punctulata,-78.18,0.93
Blakea_punctulata,-78.1,0.933333
Blakea_punctulata,-78.27,0.97
Blakea_punctulata,-78.63625,0.9961
Blakea_punctulata,-78.23,1.03
Blakea_punctulata,-78.28,1.08
Blakea_punctulata,-78.55,1.13
Blakea_punctulata,-77.96666,1.16666
Blakea_punctulata,-78.13,1.3
Blakea_punctulata,-76.910723,2.684198
Blakea_punctulata,-76.03,5.43
Blakea_purpusii,-92.116667,15.116667
Blakea_purpusii,-92.3,15.2325
Blakea_pyxidanthus,-76.58,3.53
Blakea_pyxidanthus,-76.37,3.87
Blakea_pyxidanthus,-76.1927,4.833783
Blakea_quadrangularis,-77.966667,-0.383333
Blakea_quadrangularis,-76.08333,5.5
Blakea_quadrangularis,-75.78,5.67
Blakea_quadrangularis,-76.05,5.77
Blakea_quadrangularis,-75.75,5.83
Blakea_quadrangularis,-76.1,5.92
Blakea_quadrangularis,-75.58583,6.17194
Blakea_quadrangularis,-75.6756,6.1981
Blakea_quadrangularis,-75.5,6.26666
Blakea_quadrangularis,-75.633333,6.366667
Blakea_quadrangularis,-75.1344,6.9058
Blakea_quadrangularis,-75.47,6.95
Blakea_quadrangularis,-75.33,6.97
Blakea_quadrangularis,-75.06666,7.3
Blakea_quadriflora,-75.510833,-10.273611
Blakea_quadriflora,-75.26666,-10.25
Blakea_quadriflora,-75.57361,-10.18277
Blakea_quadriflora,-77.75,-5.833333
Blakea_quadriflora,-79.61666,-3.71666
Blakea_quadriflora,-79.483892,-3.607633
Blakea_quadriflora,-78.98,-3.6
Blakea_quadriflora,-78.566083,-3.006983
Blakea_quadriflora,-79.048055,-2.345833
Blakea_quadriflora,-78.93,-1.97
Blakea_quadriflora,-78.08333,-1.75
Blakea_quadriflora,-79.03,-0.95
Blakea_quadriflora,-77.85,-0.6
Blakea_quadriflora,-77.87,-0.5
Blakea_quadriflora,-77.72,-0.47
Blakea_quadriflora,-77.97,-0.38
Blakea_quadriflora,-78.802778,-0.231389
Blakea_quadriflora,-78.61666,0.06805
Blakea_quadriflora,-79.73,0.35
Blakea_quadriflora,-78.02,1.08
Blakea_quadriflora,-76.2475,6.538889
Blakea_repens,-64.5,-17.38
Blakea_repens,-67.616667,-15.966667
Blakea_repens,-68.01,-15.75
Blakea_repens,-68.5842,-14.79
Blakea_repens,-70.8,-13.283333
Blakea_repens,-75.45444,-10.43611
Blakea_repens,-75.56497,-10.2581
Blakea_repens,-75.25,-10.25
Blakea_repens,-75.47,-10.23
Blakea_repens,-75.7964,-9.1842
Blakea_repens,-75.77,-9.08
Blakea_repens,-78,-2.67
Blakea_repens,-78.28333,-2.65
Blakea_repens,-78.211389,-2.231667
Blakea_repens,-75.37,-1.57
Blakea_repens,-77.6,-0.72
Blakea_repens,-77.73133,-0.69264
Blakea_repens,-77.67,-0.67
Blakea_repens,-77.793183,-0.666583
Blakea_repens,-77.65,-0.18
Blakea_repens,-77.5,-0.13
Blakea_repens,-77.4,-0.08
Blakea_repens,-77.32,0.02
Blakea_repens,-77.22,0.23
Blakea_repens,-77.576306,0.237194
Blakea_repens,-77.63333,0.35
Blakea_repens,-76.57,1.17
Blakea_repens,-78.13,1.3
Blakea_repens,-76.34681,1.50444
Blakea_rosea,-67.83,-16.2
Blakea_rosea,-67,-15.25
Blakea_rosea,-68.920556,-14.591944
Blakea_rosea,-70.75,-14.183333
Blakea_rosea,-70.8,-13.283333
Blakea_rosea,-70.75,-13.216667
Blakea_rosea,-75.560833,-10.560833
Blakea_rosea,-75.071944,-10.338055
Blakea_rosea,-75.26233,-10.32364
Blakea_rosea,-75.23138,-10.17277
Blakea_rosea,-74.78,-9.47
Blakea_rosea,-74.5658,-9.4642
Blakea_rosea,-76.00916,-9.31777
Blakea_rosea,-72.23,-9.2
Blakea_rosea,-73.06666,-8.18333
Blakea_rosea,-78.38333,-5.28333
Blakea_rosea,-74.66861,-5.21083
Blakea_rosea,-78.339722,-5.055556
Blakea_rosea,-78.316667,-4.916667
Blakea_rosea,-73.75,-4.83
Blakea_rosea,-78.1475,-4.61444
Blakea_rosea,-78.233611,-4.580278
Blakea_rosea,-73.6225,-4.56333
Blakea_rosea,-78.16666,-4.53333
Blakea_rosea,-78.216667,-4.45
Blakea_rosea,-78.133333,-4.383333
Blakea_rosea,-78.649167,-4.318889
Blakea_rosea,-73.5,-4.166667
Blakea_rosea,-73.333333,-4.166667
Blakea_rosea,-78.18333,-4.16666
Blakea_rosea,-78.62,-4.12
Blakea_rosea,-72.921389,-4.117778
Blakea_rosea,-78.92,-4.08
Blakea_rosea,-77.7,-3.91666
Blakea_rosea,-78.425,-3.89305
Blakea_rosea,-77.66666,-3.83333
Blakea_rosea,-73.5,-3.83
Blakea_rosea,-73.36666,-3.81666
Blakea_rosea,-70.25,-3.78
Blakea_rosea,-71.98027,-3.35166
Blakea_rosea,-72.916667,-3.333333
Blakea_rosea,-78.5667,-3.01
Blakea_rosea,-76.25,-2.916667
Blakea_rosea,-59.966667,-2.883333
Blakea_rosea,-76.333333,-2.85
Blakea_rosea,-78.1,-2.77
Blakea_rosea,-78,-2.67
Blakea_rosea,-75.666667,-2.583333
Blakea_rosea,-77.88333,-2.53333
Blakea_rosea,-73.253731,-2.018731
Blakea_rosea,-76.7,-1.82
Blakea_rosea,-65.62,-1.78
Blakea_rosea,-76.15,-1.32
Blakea_rosea,-76.92,-1.25
Blakea_rosea,-77.17,-1.17
Blakea_rosea,-74.73,-1.17
Blakea_rosea,-76.55,-1.15
Blakea_rosea,-78.28,-1.1
Blakea_rosea,-77.620733,-1.062417
Blakea_rosea,-76.22,-0.93
Blakea_rosea,-76.08,-0.87
Blakea_rosea,-77.236389,-0.834167
Blakea_rosea,-77.433333,-0.783333
Blakea_rosea,-76.781944,-0.749444
Blakea_rosea,-76.87,-0.73
Blakea_rosea,-77.466667,-0.716667
Blakea_rosea,-77.316667,-0.716667
Blakea_rosea,-76.38333,-0.68333
Blakea_rosea,-76.48,-0.68
Blakea_rosea,-77.52,-0.65
Blakea_rosea,-76.465278,-0.6075
Blakea_rosea,-77.33,-0.6
Blakea_rosea,-76.9,-0.58
Blakea_rosea,-76.516667,-0.55
Blakea_rosea,-76.38,-0.52
Blakea_rosea,-70.666667,-0.5
Blakea_rosea,-77.016667,-0.433333
Blakea_rosea,-76.6,-0.42
Blakea_rosea,-77.42,-0.35
Blakea_rosea,-77.08,-0.33
Blakea_rosea,-76.63,-0.33
Blakea_rosea,-76,-0.3
Blakea_rosea,-76.43,-0.28
Blakea_rosea,-76.35,-0.25
Blakea_rosea,-75.97,-0.13
Blakea_rosea,-75.25,-0.11666
Blakea_rosea,-76.18,0.02
Blakea_rosea,-76.88388,0.06
Blakea_rosea,-76.92,0.12
Blakea_rosea,-71.333333,0.333333
Blakea_rosea,-76.17,0.9
Blakea_rosea,-76.63,1.2
Blakea_rosea,-63.983,2.175
Blakea_rosea,-63.47,3.25
Blakea_rosea,-64.37,4.05
Blakea_rosea,-71.95,7.167
Blakea_rosea,-71.775,7.792
Blakea_rotundifolia,-78.78,-0.2
Blakea_rotundifolia,-78.6744,0.0075
Blakea_rotundifolia,-78.48333,0.05
Blakea_rotundifolia,-78.92,0.22
Blakea_rotundifolia,-78.22,0.28
Blakea_rotundifolia,-78.483333,0.3
Blakea_rotundifolia,-78.18,0.83
Blakea_rotundifolia,-78.083333,0.833333
Blakea_sawadae,-71.3,-12.58
Blakea_sawadae,-74.91666,-10.75
Blakea_sawadae,-75.560833,-10.560833
Blakea_sawadae,-75.17,-10.3
Blakea_sawadae,-75.507222,-10.2725
Blakea_sawadae,-75.573889,-10.183056
Blakea_sawadae,-75.47,-9.67
Blakea_sawadae,-75.9,-9.55
Blakea_sawadae,-78.67,-4.33
Blakea_sawadae,-78.7,-4.27
Blakea_sawadae,-78.4153,-3.5106
Blakea_sawadae,-78.16666,-3.5
Blakea_sawadae,-78.133333,-2.5
Blakea_sawadae,-77.8,-1.85
Blakea_sawadae,-77.91025,-1.611483
Blakea_sawadae,-77.866667,-1.4
Blakea_sawadae,-77.5,-1.133333
Blakea_sawadae,-77.6,-1.07
Blakea_sawadae,-77.81666,-0.98333
Blakea_sawadae,-77.52,-0.88
Blakea_sawadae,-76.47,-0.73
Blakea_sawadae,-77.75581,-0.72414
Blakea_sawadae,-77.6,-0.716667
Blakea_sawadae,-76.37,-0.53
Blakea_sawadae,-77.03,-0.43
Blakea_sawadae,-76.62,-0.42
Blakea_scarlatina,-83.752778,9.788889
Blakea_scarlatina,-83.6917,9.9639
Blakea_scarlatina,-83.4528,9.9722
Blakea_scarlatina,-84.60777,10.21472
Blakea_scarlatina,-84.6744,10.3436
Blakea_scarlatina,-84.016667,10.433333
Blakea_scarlatina,-84.72194,10.44333
Blakea_scarlatina,-84.658333,10.452778
Blakea_scarlatina,-84.991667,10.580556
Blakea_scarlatina,-85.401389,10.880556
Blakea_scarlatina,-85.408333,11.033333
Blakea_scarlatina,-84.43,11.73
Blakea_schlimii,-72.07,8.07
Blakea_schlimii,-71.35,8.45
Blakea_schlimii,-71.433333,8.733333
Blakea_schlimii,-70.2886,9.12913
Blakea_schlimii,-70.183333,9.166667
Blakea_schlimii,-70.266667,9.25
Blakea_schlimii,-70.1825,9.28438
Blakea_schlimii,-70.1,9.3
Blakea_schlimii,-70.2261,9.4186
Blakea_schlimii,-69.9,9.433333
Blakea_schlimii,-70.02,9.52
Blakea_schlimii,-69.57,9.65
Blakea_schlimii,-69.6264,9.695
Blakea_schlimii,-69.5,9.783333
Blakea_schlimii,-69.317,9.875
Blakea_schlimii,-71.05,9.9
Blakea_schlimii,-68.95,10.33
Blakea_schultzei,-74.02,10.88
Blakea_sessilifolia,-76.21653,4.84217
Blakea_setosa,-78.48,0.82
Blakea_setosa,-78.5525,0.9306
Blakea_setosa,-78.43,1.03
Blakea_setosa,-78.23,1.03
Blakea_setosa,-78.07,1.3
Blakea_setosa,-76.893483,3.599967
Blakea_spruceana,-75.58456,-10.21603
Blakea_spruceana,-75.42,-9.67
Blakea_spruceana,-76.36555,-6.50138
Blakea_spruceana,-78.316667,-4.916667
Blakea_spruceana,-77.63722,-4.43194
Blakea_spruceana,-78.42777,-3.90833
Blakea_spruceana,-78.4256,-3.6339
Blakea_spruceana,-78.1,-2.77
Blakea_spruceana,-77.58,-0.67
Blakea_spruceana,-78,-0.5
Blakea_spruceana,-77.83333,-0.41666
Blakea_spruceana,-77.791944,-0.321389
Blakea_spruceana,-77.05,-0.283333
Blakea_spruceana,-77.7,-0.2
Blakea_spruceana,-77.5,-0.13
Blakea_spruceana,-77.82,-0.0961
Blakea_spruceana,-72.9,9.85
Blakea_squamigera,-76.737217,3.526817
Blakea_standleyana,-69.833333,-13.5
Blakea_standleyana,-78.166667,-4.55
Blakea_stephanochaeta,-75.05,5.566667
Blakea_stephanochaeta,-74.33,7.33
Blakea_stipulacea,-78.02,1.08
Blakea_stipulacea,-76.252333,6.519194
Blakea_stipulacea,-76.208361,6.639083
Blakea_storkii,-81.75,8.583333
Blakea_storkii,-82.221333,8.681
Blakea_storkii,-82.666667,8.75
Blakea_storkii,-82.25,8.75
Blakea_storkii,-82.4,8.816667
Blakea_storkii,-82.583333,8.833333
Blakea_storkii,-82.48,8.85
Blakea_storkii,-82.716667,8.9
Blakea_storkii,-82.933333,8.95
Blakea_storkii,-82.8369,8.9536
Blakea_storkii,-83.096268,9.107413
Blakea_storkii,-83.45,9.33
Blakea_storkii,-82.941667,9.377778
Blakea_storkii,-83.690278,9.4778
Blakea_storkii,-83.795,9.55
Blakea_storkii,-84.1958,9.6722
Blakea_storkii,-83.941944,9.701944
Blakea_storkii,-84.083333,10.258333
Blakea_suaveolens,-81.116667,8.5
Blakea_subbarbata,-76.296067,4.74155
Blakea_subbarbata,-76.181917,4.833233
Blakea_subconnata,-79.77,-3.8
Blakea_subconnata,-79.91666,-3.63333
Blakea_subconnata,-79.66666,-2.68333
Blakea_subconnata,-79.35,-2.57
Blakea_subconnata,-79.139376,-2.213329
Blakea_subconnata,-79.333333,-1.65
Blakea_subconnata,-80.7,-1.6
Blakea_subconnata,-78.28,-1.1
Blakea_subconnata,-79.1,-0.85
Blakea_subconnata,-79.36666,-0.58333
Blakea_subconnata,-79.33333,-0.5
Blakea_subconnata,-79.37,-0.35
Blakea_subconnata,-78.833333,-0.25
Blakea_subconnata,-79.95,0.02
Blakea_subconnata,-79.03,0.08
Blakea_subconnata,-79.73,0.35
Blakea_subconnata,-78.3569,0.7872
Blakea_subconnata,-78.45,0.83
Blakea_subconnata,-78.533333,0.833333
Blakea_subconnata,-78.18,0.93
Blakea_subconnata,-78.1,0.93
Blakea_subconnata,-78.57,0.95
Blakea_subconnata,-78.4,1
Blakea_subconnata,-79,1.12
Blakea_subconnata,-74.838611,2.813611
Blakea_subconnata,-76.872167,3.53455
Blakea_subconnata,-76.58,3.769444
Blakea_subconnata,-76.58333,3.83333
Blakea_subconnata,-77.17,4.17
Blakea_subconnata,-77.17,4.25
Blakea_subconnata,-76.0833,5.2264
Blakea_subconnata,-77.5,5.53333
Blakea_subconnata,-76.65,5.716667
Blakea_subconnata,-76.58,5.78
Blakea_subconnata,-76.327639,6.476528
Blakea_subconnata,-76.312786,6.701889
Blakea_subconnata,-76.3675,6.74416
Blakea_subconnata,-78.25,9.25
Blakea_subconnata,-78.566667,9.383333
Blakea_subpanduriformis,-79.07486,-3.97444
Blakea_subscabrula,-78.28,-1.1
Blakea_subscabrula,-78.84922,-0.26531
Blakea_subscabrula,-78.356944,0.787222
Blakea_subscabrula,-78.6,1.13
Blakea_subscabrula,-76.876633,3.560533
Blakea_subsessiliflora,-77.13183,3.375569
Blakea_subsessiliflora,-76.33,6.75
Blakea_subvaginata,-78.42,-2.97
Blakea_subvaginata,-78.42,-2.47
Blakea_subvaginata,-78.211389,-2.231667
Blakea_subvaginata,-78.14156,-1.44789
Blakea_subvaginata,-78.1,-1.4
Blakea_subvaginata,-78.1622,-1.3806
Blakea_subvaginata,-77.716667,-0.866667
Blakea_subvaginata,-77.783333,-0.7
Blakea_subvaginata,-77.9,-0.53
Blakea_subvaginata,-77.8666,-0.4703
Blakea_subvaginata,-77.8,-0.42
Blakea_subvaginata,-77.5,-0.13
Blakea_subvaginata,-77.65,-0.116667
Blakea_subvaginata,-77.56666,-0.06666
Blakea_subvaginata,-78.9111,0.0064
Blakea_subvaginata,-78.7028,0.1092
Blakea_subvaginata,-78.18,0.83
Blakea_superba,-75.508889,5.095278
Blakea_tapantiana,-83.783333,9.75
Blakea_tapantiana,-83.857539,9.797956
Blakea_tapantiana,-83.9533,9.805
Blakea_tapantiana,-83.16525,9.81844
Blakea_tetramera,-79.266667,9.3
Blakea_toachiensis,-79.1,-0.22
Blakea_trianae,-76.296611,6.522083
Blakea_trianaei,-77.37,4.25
Blakea_trianaei,-77.17,6.08
Blakea_trinervia,-76.25057,17.9556
Blakea_trinervia,-76.75,18
Blakea_trinervia,-76.363289,18.032268
Blakea_trinervia,-77.522458,18.037104
Blakea_trinervia,-76.72769,18.08828
Blakea_trinervia,-76.34187,18.097928
Blakea_trinervia,-76.5,18.1
Blakea_trinervia,-76.654073,18.104203
Blakea_trinervia,-77.573908,18.109891
Blakea_trinervia,-76.789926,18.110608
Blakea_trinervia,-77.26666,18.2
Blakea_trinervia,-77.08333,18.2166
Blakea_trinervia,-77.63,18.27
Blakea_trinervia,-76.75,18.27
Blakea_trinervia,-77.551667,18.298056
Blakea_trinervia,-77.115103,18.359926
Blakea_truncata,-76.17,0.9
Blakea_tuberculata,-81.116667,8.55
Blakea_tuberculata,-80.120667,8.638667
Blakea_tuberculata,-79.916667,8.683333
Blakea_tuberculata,-82.25,8.75
Blakea_tuberculata,-83.768889,9.719444
Blakea_tuberculata,-83.16817,9.81014
Blakea_tuberculata,-84.041478,9.988947
Blakea_tuberculata,-83.98,10.05
Blakea_tuberculata,-84.5,10.17
Blakea_tuberculata,-84.8,10.266667
Blakea_tuberculata,-84.86666,10.36666
Blakea_tuberculata,-84.995361,10.701861
Blakea_urbaniana,-76.75,18.07
Blakea_urbaniana,-78.149338,18.353391
Blakea_venusta,-76.893483,3.599967
Blakea_venusta,-83.771667,9.271667
Blakea_venusta,-83.690278,9.466667
Blakea_villosa,-75.33,-10.58
Blakea_watsonii,-75,6
Blakea_watsonii,-76.5,7.33
Blakea_watsonii,-74.333333,7.333333
Blakea_watsonii,-75.05,7.35
Blakea_watsonii,-77.2833,8.0583
Blakea_watsonii,-81.75,8.583333
Blakea_watsonii,-80.116667,8.633333
Blakea_watsonii,-80.583333,8.75
Blakea_watsonii,-80.669722,8.825833
Blakea_watsonii,-80.669167,8.895
Blakea_watsonii,-81.816667,8.916667
Blakea_watsonii,-80.681944,9.013056
Blakea_watsonii,-78.966667,9.033333
Blakea_watsonii,-79,9.25
Blakea_watsonii,-78.25,9.25
Blakea_watsonii,-78.916667,9.316667
Blakea_watsonii,-78.566667,9.366667
Blakea_watsonii,-82.65,9.6
Blakea_watsonii,-83.825,10.113889
Blakea_watsonii,-84.0825,10.277222
Blakea_watsonii,-84.6736,10.3489
Blakea_watsonii,-84.8,10.366667
Blakea_watsonii,-84.916667,10.416667
Blakea_watsonii,-83.633333,10.683333
Blakea_watsonii,-84.3,13.083333
Blakea_watsonii,-85.65,13.233333
Blakea_watsonii,-85.325,13.241667
Blakea_watsonii,-85.716667,13.25
Blakea_watsonii,-85.783333,13.266667
Blakea_watsonii,-85.683333,13.366667
Blakea_watsonii,-85.683333,13.55
Blakea_watsonii,-85.066667,13.6
Blakea_watsonii,-84.8,13.65
Blakea_watsonii,-84.708333,13.691667
Blakea_watsonii,-84.983333,13.75
Blakea_watsonii,-85.366667,13.85
Blakea_watsonii,-84.627778,13.970556
Blakea_watsonii,-86.188056,13.983889
Blakea_watsonii,-84.583333,14.033333
Blakea_watsonii,-85.133333,14.333333
Blakea_watsonii,-85.150556,14.410278
Blakea_watsonii,-85.066667,14.483333
Blakea_watsonii,-84.066667,14.683333
Blakea_wilburiana,-80.13333,8.63333
Blakea_wilburiana,-80.590167,8.664167
Blakea_wilburiana,-80.466667,8.7
Blakea_wilburiana,-80.6547,8.835
Blakea_wilburiana,-78.92,9.32
Blakea_wilburiana,-84.08,10.2917
Blakea_wilsoniorum,-82.9469,8.7583
Blakea_wilsoniorum,-82.666667,8.783333
Blakea_wilsoniorum,-83.690278,9.4778
Blakea_wilsoniorum,-84.804333,10.340833
Boyania_ayangannae,-59.88,5.05
Boyania_ayangannae,-59.8378,5.0989
Boyania_ayangannae,-59.54,5.344528
Boyania_ayangannae,-59.9394,5.40721
Boyania_ayangannae,-60.35,6.08
Brachyotum_alpinum,-79.42,-4.73
Brachyotum_alpinum,-78.78,-3.17
Brachyotum_alpinum,-78.480278,-2.190278
Brachyotum_alpinum,-78.5,-1.83333
Brachyotum_alpinum,-78.42,-1.78
Brachyotum_alpinum,-78.91666,-1.68333
Brachyotum_alpinum,-78.4,-1.66666
Brachyotum_alpinum,-78.45,-1.55
Brachyotum_alpinum,-78.716667,-1.483333
Brachyotum_alpinum,-78.35,-1.25
Brachyotum_alpinum,-78.02,0.08
Brachyotum_alpinum,-78.13333,0.7
Brachyotum_andreanum,-79.33,-4.58
Brachyotum_andreanum,-79.1,-4.4
Brachyotum_andreanum,-79.8706,-4.0367
Brachyotum_andreanum,-79.05,-4.0056
Brachyotum_andreanum,-79.3,-3.991667
Brachyotum_andreanum,-78.63,-3.22
Brachyotum_andreanum,-79.0417,-3.1833
Brachyotum_angustifolium,-77.166667,-7.916667
